          time       sdc-iter          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997633              1      0.0102382      0.0532753    3.05469e-06    1.43407e-10    4.60701e-10    6.25063e-09    7.38286e-06    4.43543e-11    4.43126e-11    1.02927e-07    1.15398e-09    2.30911e-05    2.32018e-06      0.0161269    0.000272831      0.0191825    0.000710375      0.0119223     0.00146819       0.017108    3.91523e-05    0.000451638    0.000348612     0.00261055      0.0230263      0.0254036       0.532625       0.285155       -689.856        2752.23       0.182405    1.24963e-09        -0.2115    3.09498e-06      0.0144629   -1.60667e-09   -5.08732e-05   -7.91171e-05    5.47096e-05        58.1261        -66.189        18610.3       -20655.7        669.188        -697.75        46.4351        -32.589        11.9475       -13.9283       0.111386      -0.125708     0.00477792      -0.904567       0.384676       0.346998        7.96854    1.28743e+21
     0.0997633              1      0.0102382      0.0532753    3.05468e-06    1.43407e-10    4.60673e-10    6.25063e-09    7.38282e-06    4.43543e-11    4.43125e-11    1.02927e-07    1.15398e-09    2.30911e-05    2.32007e-06      0.0161268    0.000272811      0.0191824    0.000710369      0.0119223     0.00146819      0.0171079    3.91521e-05    0.000451637    0.000348611     0.00261055      0.0230263      0.0254036       0.532625       0.285155       -22.4705         90.443   -0.000114622   -8.77462e-09   -0.000705475   -8.88271e-08    -0.00160706    1.12817e-08   -3.21731e-06   -4.67382e-05    3.88676e-06        2.49779       -2.84151        478.437       -534.131        125.693       -142.779        33.9531       -35.5921        3.12779       -4.09824       0.172469      -0.317075       0.110606       -1.21615       0.715119      -0.954157        9.25214    4.14347e+19
     0.0997635              1      0.0102382      0.0532756    3.05452e-06    1.43407e-10    4.60649e-10    6.25062e-09    7.38248e-06    4.43545e-11    4.43127e-11    1.02922e-07    1.15399e-09    2.30901e-05    2.31998e-06      0.0161262    0.000272801      0.0191818    0.000710348       0.011922     0.00146815      0.0171076    3.91515e-05    0.000451631    0.000348608     0.00261053      0.0230262      0.0254036       0.532626       0.285156     -0.0996333        1.84683   -0.000617967   -3.49048e-09   -3.80695e-07   -1.31831e-07    -0.00179898    4.48777e-09     1.4995e-09   -3.66142e-05    1.95997e-07     0.00280228    -0.00220489       -2.11415      -0.308775        -2.1193      -0.595957        -1.4888      -0.977854        -1.7728      -0.024834     -0.0177755     -0.0694012    -0.00861825      -0.854531       0.478704       -1.57745         9.7062   -7.67234e+17
     0.0997656              1      0.0102383      0.0532785    3.05291e-06    1.43406e-10    4.60413e-10    6.25055e-09    7.37898e-06    4.43564e-11    4.43147e-11    1.02878e-07    1.15409e-09    2.30803e-05    2.31909e-06      0.0161203    0.000272712      0.0191758    0.000710156      0.0119189     0.00146784      0.0171042    3.91453e-05    0.000451567    0.000348573     0.00261032      0.0230253      0.0254029       0.532635       0.285165      -0.165648        2.54394   -0.000660622   -1.00717e-09   -2.28853e-05   -4.89857e-08    -0.00164905    1.29494e-09    -2.5287e-08   -2.18505e-05     1.0298e-07      0.0196391     -0.0267478        1.91719       -4.93784       -1.58705       -1.37364       -1.21694      -0.490359       -1.76153     -0.0368846     -0.0337288     -0.0208265      -0.114731       -0.51026      -0.334606        3.17637          4.956   -1.21254e+18
     0.0997766              1       0.010239      0.0532937    3.04458e-06    1.43397e-10     4.5919e-10    6.25019e-09    7.36096e-06    4.43669e-11    4.43252e-11    1.02648e-07    1.15462e-09     2.3029e-05    2.31445e-06      0.0160893    0.000272248      0.0191446    0.000709157      0.0119031     0.00146621      0.0170865    3.91135e-05    0.000451235    0.000348395     0.00260918      0.0230204      0.0253994       0.532681       0.285212       -6.08592        26.1855    4.17191e-05   -1.25461e-10   -0.000659378   -2.05121e-08    -0.00173583    1.61312e-10   -8.28129e-07   -4.48041e-05    9.96919e-07       0.702933      -0.791558        129.678       -146.293        32.2815       -38.5611        7.69813       -10.3737      -0.673382       -1.00285     0.00874881     -0.0932168     -0.0511438       -0.47549      -0.352052        3.56702        4.63447    9.62787e+18
     0.0998073              1      0.0102408      0.0533359    3.02134e-06    1.43373e-10    4.55779e-10    6.24918e-09    7.31068e-06     4.4396e-11    4.43544e-11    1.02006e-07    1.15609e-09    2.28857e-05    2.30147e-06      0.0160025    0.000270947      0.0190573    0.000706361      0.0118587     0.00146165      0.0170371    3.90245e-05    0.000450306    0.000347893     0.00260599      0.0230066      0.0253898        0.53281       0.285343       -54.2307        219.463     0.00609161    5.29439e-09    -0.00587248    1.30344e-07    -0.00321223   -6.80707e-09   -7.36191e-06   -0.000242278    8.39337e-06        6.24869       -6.99084        1167.97       -1292.23        307.399       -340.131        79.0361       -90.7061        6.03778       -8.84109       0.310762      -0.699856       0.431093      -0.328804      -0.129111      -0.908831        8.30388    9.58705e+19
     0.0998073              1      0.0102408      0.0533349     3.0215e-06    1.43373e-10    4.55803e-10    6.24919e-09    7.31101e-06    4.43959e-11    4.43542e-11     1.0201e-07    1.15607e-09    2.28865e-05     2.3015e-06      0.0160031    0.000270951      0.0190579    0.000706366       0.011859     0.00146166      0.0170374    3.90242e-05     0.00045031     0.00034789     0.00260601      0.0230064        0.02539       0.532807       0.285346        2.07608       -6.75301   -0.000782942   -2.29967e-09    2.53628e-05   -7.17078e-08    -0.00157217    2.95672e-09    4.77449e-09   -1.46365e-05    1.01991e-07      -0.231008       0.256732       -46.8755        48.7496       -14.4625        12.7458       -4.49901        3.06368        -1.9668       0.340044      -0.044804      0.0105347      -0.127643      -0.472783       -0.31097        2.88303        5.62089   -4.76165e+18
     0.0997878              0      0.0102396      0.0533088     3.0362e-06    1.43388e-10     4.5796e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29772e-05    2.30975e-06      0.0160579    0.000271776       0.019113    0.000708143       0.011887     0.00146456      0.0170686    3.90812e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526        8.97658       -34.3288    -0.00190764   -1.14938e-09     0.00100784    -5.0422e-08    -0.00132519    1.47777e-09     1.2799e-06    1.69576e-05   -1.41758e-06       -1.03188        1.14714       -194.731        211.743       -53.7149        55.6624       -14.6403        14.7498       -2.86049        1.44731     -0.0860185      0.0980724      -0.192805      -0.401588      -0.393771        5.90312         2.6569   -1.72542e+19
     0.0997878              0      0.0102396      0.0533088     3.0362e-06    1.43388e-10     4.5796e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29772e-05    2.30975e-06      0.0160579    0.000271776       0.019113    0.000708143       0.011887     0.00146456      0.0170686    3.90812e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526        6.69229       -25.2204    0.000280547   -1.14197e-09     -0.0015189   -4.00612e-08    -0.00113294    1.46825e-09    1.11125e-06    1.67474e-05   -1.23636e-06      -0.835523       0.923573        -133.08        143.327       -51.5185         53.385       -14.4789        14.6377       -2.81985        1.40602     -0.0855824      0.0977017      -0.192424      -0.403332      -0.391257        5.88742        2.67178   -1.29879e+19
     0.0997878              0      0.0102396      0.0533088     3.0362e-06    1.43388e-10    4.58539e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43365e-11    1.02416e-07    1.15515e-09    2.29766e-05    2.31041e-06      0.0160578    0.000271898       0.019113    0.000708175       0.011887     0.00146457      0.0170686     3.9082e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -4233.82        16883.4         4.0624    1.26037e-08        -4.6921    1.91935e-05       0.355755   -1.62047e-08   -0.000311967     -0.0003735    0.000335171        363.672       -414.101         114315        -126863        4025.97       -4174.41        285.278       -193.413        72.6139         -75.25       0.723992      -0.590454       0.514887       -3.64073        4.27471       -23.2709        30.3099    7.90705e+21
     0.0997878              0      0.0102396      0.0533088     3.0362e-06    1.43388e-10    4.58249e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43361e-11    1.02416e-07    1.15515e-09    2.29769e-05    2.31008e-06      0.0160579    0.000271837       0.019113    0.000708159       0.011887     0.00146456      0.0170686    3.90816e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -2112.42        8424.54        2.03024    5.72714e-09       -2.34554    9.57154e-06       0.177215   -7.36346e-09   -0.000155343   -0.000178271    0.000166877         181.32       -206.476        57060.1       -63325.6        1986.12       -2059.37        135.318       -89.3313        34.8767       -36.9013       0.318986       -0.24619       0.161041       -2.02116        1.94047       -8.68385        16.4834    3.94489e+21
     0.0997878              0      0.0102396      0.0533088    3.03619e-06    1.43388e-10    4.57961e-10    6.24982e-09    7.34282e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29771e-05    2.30977e-06      0.0160579    0.000271779       0.019113    0.000708149       0.011887     0.00146457      0.0170686    3.90814e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -117.921        469.513       0.010872     4.3997e-09     -0.0135759    9.45075e-07   -0.000375406   -5.65676e-09     -1.711e-05   -9.73183e-05     1.8544e-05        13.5405       -15.3953        2559.28       -2844.25        654.913       -730.835        170.922       -169.364        20.6645       -18.7389        0.46764      -0.591607       0.177651      -0.539969     -0.0484188        4.46627        3.74334    2.20035e+20
     0.0997878              0      0.0102396      0.0533089    3.03616e-06    1.43388e-10    4.57954e-10    6.24982e-09    7.34277e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29768e-05    2.30971e-06      0.0160578    0.000271774      0.0191129    0.000708139       0.011887     0.00146456      0.0170686    3.90811e-05    0.000450897    0.000348212     0.00260802      0.0230153      0.0253959       0.532727        0.28526       -1.18437        6.95971   -6.00557e-05    2.40455e-09   -4.84207e-06   -3.61339e-07      -0.002459   -3.09156e-09   -9.13884e-08   -0.000235313    6.48628e-07       0.149233     -0.0533228        4.63874       -6.92829        14.1981       -14.3511        9.87047       -20.7929       0.477803      -0.546083       0.247197      -0.565604       0.452852      -0.243745       0.163767       0.758387        6.75196   -2.83036e+17
     0.0997882              0      0.0102397      0.0533093    3.03589e-06    1.43388e-10    4.57915e-10    6.24982e-09     7.3422e-06    4.43778e-11    4.43361e-11    1.02408e-07    1.15517e-09    2.29752e-05    2.30957e-06      0.0160567    0.000271758      0.0191119    0.000708107      0.0118865      0.0014645      0.0170681    3.90802e-05    0.000450888    0.000348207     0.00260799      0.0230152      0.0253958       0.532729       0.285262     -0.0830147        3.61882    0.000640897   -2.23871e-09   -1.02516e-06   -1.76155e-07    -0.00345947    2.87834e-09    4.78355e-09   -8.35594e-05    2.58651e-07      0.0348537     0.00280146        2.67719      -0.104025       -1.32437     -0.0758181       -6.98066      -0.997408       -4.37094     -0.0102442     -0.0688616     -0.0813365      0.0815189     -0.0658293       0.149106       -2.68194        10.2831   -3.85579e+18
     0.0997905              0      0.0102398      0.0533125    3.03415e-06    1.43386e-10     4.5766e-10    6.24977e-09     7.3384e-06      4.438e-11    4.43385e-11     1.0236e-07    1.15528e-09    2.29647e-05    2.30861e-06      0.0160503    0.000271662      0.0191054    0.000707898      0.0118831     0.00146416      0.0170643    3.90734e-05    0.000450818    0.000348169     0.00260775      0.0230142      0.0253951       0.532739       0.285271      -0.217814        3.16698   -0.000474953   -1.20178e-09   -2.92123e-05   -6.01657e-08    -0.00185385    1.54515e-09   -3.41119e-08    -2.2117e-05    1.30046e-07      0.0276616     -0.0331979        4.19405       -6.18099       -1.17985       -1.69985       -1.50937      -0.618746       -2.97403     -0.0481835      -0.055179     -0.0328237      -0.169977      -0.689361      -0.578518        3.44126        5.16033   -1.80013e+18
     0.0998007              0      0.0102404      0.0533267    3.02649e-06    1.43378e-10    4.56534e-10    6.24956e-09    7.32179e-06    4.43896e-11    4.43492e-11    1.02148e-07     1.1558e-09    2.29174e-05    2.30434e-06      0.0160217    0.000271234      0.0190766    0.000706977      0.0118685     0.00146266       0.017048    3.90441e-05     0.00045051    0.000348003     0.00260669      0.0230096      0.0253919       0.532782       0.285314       -5.40061        23.4202   -3.68984e-05   -2.12141e-10   -0.000582613   -3.05631e-08    -0.00169906    2.72757e-10   -8.18813e-07   -4.16245e-05    1.00113e-06       0.623011      -0.702234         114.92       -129.947        28.4014       -34.2849         6.6905       -9.23489      -0.816782      -0.895511     0.00382693     -0.0857457     -0.0594554      -0.490399      -0.357443        3.62024        4.59819    8.41312e+18
     0.0998213              0      0.0102416      0.0533549    3.01106e-06    1.43362e-10     4.5427e-10    6.24914e-09    7.28841e-06    4.44091e-11    4.43706e-11    1.01722e-07    1.15683e-09    2.28221e-05     2.2957e-06       0.015964    0.000270368      0.0190185    0.000705114      0.0118389     0.00145962       0.017015    3.89846e-05     0.00044989    0.000347668     0.00260456      0.0230004      0.0253854       0.532867       0.285402       -26.5064        108.077     0.00263232    1.95046e-09    -0.00290215    8.47998e-10    -0.00236812   -2.50773e-09   -4.04132e-06   -0.000128558     4.7136e-06        3.05151       -3.41671        569.906       -632.132            149       -166.496        37.9672       -44.4838        2.14773       -4.33768       0.137269      -0.351892       0.159002      -0.405088       -0.20556        1.38661        6.50522    4.63316e+19
     0.0998213              0      0.0102416      0.0533543    3.01113e-06    1.43362e-10    4.54279e-10    6.24915e-09    7.28853e-06    4.44091e-11    4.43705e-11    1.01723e-07    1.15682e-09    2.28224e-05     2.2957e-06      0.0159642    0.000270369      0.0190187    0.000705113       0.011839     0.00145961      0.0170151    3.89844e-05    0.000449892    0.000347666     0.00260457      0.0230003      0.0253855       0.532866       0.285404       0.810672       -1.64846    -0.00073682   -1.48808e-09   -4.24468e-06   -5.26323e-08    -0.00157505    1.91325e-09    -1.0434e-08   -1.80017e-05    9.11215e-08     -0.0889906      0.0955905       -19.2342        18.1655       -7.20693        4.75648       -2.58939        1.06528       -1.73781       0.125352     -0.0353607    -0.00632132      -0.112485       -0.46013      -0.304656        3.52957        4.87857   -2.51885e+18
     0.0997878              1      0.0102396      0.0533088     3.0362e-06    1.43388e-10     4.5796e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29772e-05    2.30975e-06      0.0160579    0.000271776       0.019113    0.000708143       0.011887     0.00146456      0.0170686    3.90812e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526        8.97658       -34.3288    -0.00190764   -1.14938e-09     0.00100784    -5.0422e-08    -0.00132519    1.47777e-09     1.2799e-06    1.69576e-05   -1.41758e-06       -1.03188        1.14714       -194.731        211.743       -53.7149        55.6624       -14.6403        14.7498       -2.86049        1.44731     -0.0860185      0.0980724      -0.192805      -0.401588      -0.393771        5.90312         2.6569   -1.72542e+19
     0.0997878              1      0.0102396      0.0533088     3.0362e-06    1.43388e-10     4.5796e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29772e-05    2.30975e-06      0.0160579    0.000271776       0.019113    0.000708143       0.011887     0.00146456      0.0170686    3.90812e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526        6.69229       -25.2204    0.000280547   -1.14197e-09     -0.0015189   -4.00612e-08    -0.00113294    1.46825e-09    1.11125e-06    1.67474e-05   -1.23636e-06      -0.835523       0.923573        -133.08        143.327       -51.5185         53.385       -14.4789        14.6377       -2.81985        1.40602     -0.0855824      0.0977017      -0.192424      -0.403332      -0.391257        5.88742        2.67178   -1.29878e+19
     0.0997878              1      0.0102396      0.0533088     3.0362e-06    1.43388e-10    4.58539e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43365e-11    1.02416e-07    1.15515e-09    2.29766e-05    2.31041e-06      0.0160578    0.000271898       0.019113    0.000708175       0.011887     0.00146457      0.0170686     3.9082e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -4233.82        16883.4        4.06239    1.26037e-08        -4.6921    1.91935e-05       0.355755   -1.62047e-08   -0.000311967     -0.0003735    0.000335171        363.671         -414.1         114315        -126863        4025.96        -4174.4        285.277       -193.412        72.6138       -75.2499       0.723991      -0.590453       0.514886       -3.64072         4.2747       -23.2708        30.3099    7.90704e+21
     0.0997878              1      0.0102396      0.0533088     3.0362e-06    1.43388e-10    4.58249e-10    6.24982e-09    7.34283e-06    4.43775e-11    4.43361e-11    1.02416e-07    1.15515e-09    2.29769e-05    2.31008e-06      0.0160579    0.000271837       0.019113    0.000708159       0.011887     0.00146456      0.0170686    3.90816e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -2112.42        8424.54        2.03024    5.72715e-09       -2.34554    9.57154e-06       0.177215   -7.36348e-09   -0.000155343   -0.000178271    0.000166877         181.32       -206.476        57060.1       -63325.6        1986.12       -2059.37        135.318       -89.3313        34.8766       -36.9013       0.318986       -0.24619       0.161041       -2.02116        1.94047       -8.68383        16.4834    3.94489e+21
     0.0997878              1      0.0102396      0.0533088    3.03619e-06    1.43388e-10    4.57961e-10    6.24982e-09    7.34282e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29771e-05    2.30977e-06      0.0160579    0.000271779       0.019113    0.000708149       0.011887     0.00146457      0.0170686    3.90814e-05    0.000450898    0.000348212     0.00260802      0.0230153       0.025396       0.532727        0.28526       -119.996        477.489       0.011062    2.84667e-09     -0.0138074    9.18277e-07   -0.000344495      -3.66e-09   -1.74036e-05   -9.86031e-05    1.89268e-05        13.7707       -15.6581        2602.95       -2892.79        666.158       -743.376        173.998       -172.321        21.0928       -19.0632       0.479126      -0.614338       0.193553      -0.821265       0.217902        1.60581        6.68304    2.24266e+20
     0.0997878              1      0.0102396      0.0533089    3.03616e-06    1.43388e-10    4.57954e-10    6.24982e-09    7.34277e-06    4.43775e-11    4.43358e-11    1.02416e-07    1.15515e-09    2.29768e-05    2.30971e-06      0.0160578    0.000271774      0.0191129    0.000708139       0.011887     0.00146456      0.0170686    3.90811e-05    0.000450897    0.000348212     0.00260802      0.0230153      0.0253959       0.532727        0.28526       -1.18746        6.92704   -5.64507e-05    3.00212e-09   -4.85898e-06   -3.48838e-07    -0.00246547   -3.85986e-09    -8.8624e-08   -0.000236755    6.26652e-07       0.149787     -0.0531673        4.58658       -6.89398        14.1844       -14.3113         9.7987       -20.7708       0.522216      -0.543068       0.244149      -0.561668       0.442305      -0.253941      0.0919856       0.436595        7.19443   -2.09101e+17
     0.0997882              1      0.0102397      0.0533094    3.03585e-06    1.43388e-10    4.57909e-10    6.24982e-09    7.34212e-06    4.43778e-11    4.43362e-11    1.02407e-07    1.15517e-09     2.2975e-05    2.30955e-06      0.0160566    0.000271756      0.0191118    0.000708103      0.0118864      0.0014645       0.017068    3.90801e-05    0.000450887    0.000348206     0.00260798      0.0230152      0.0253958       0.532729       0.285262      -0.050712         3.9513    0.000817573   -1.84833e-09   -1.30152e-06   -1.75184e-07    -0.00368934    2.37643e-09    5.59728e-09   -8.98105e-05    2.56246e-07       0.039738     0.00323391        3.43193     -0.0912354       -1.12845     -0.0680727       -7.66565       -1.09548       -4.83846     -0.0108434      -0.073153     -0.0848329       0.105411       0.192393      0.0847435       -1.07634        8.37745   -4.63257e+18
     0.0997902              1      0.0102398      0.0533121    3.03438e-06    1.43386e-10    4.57693e-10    6.24978e-09    7.33889e-06    4.43797e-11    4.43382e-11    1.02366e-07    1.15527e-09    2.29661e-05    2.30874e-06      0.0160512    0.000271675      0.0191063    0.000707926      0.0118836      0.0014642      0.0170648    3.90742e-05    0.000450827    0.000348174     0.00260778      0.0230143      0.0253952       0.532737        0.28527      -0.158464        2.74278   -0.000545802   -1.16676e-09     -2.207e-05   -5.61328e-08    -0.00178456    1.50012e-09   -2.91864e-08   -2.16068e-05     1.1825e-07      0.0199957     -0.0256027        2.54124       -4.78768       -1.56824       -1.33141       -1.46649      -0.506886       -2.60662     -0.0387149     -0.0486809     -0.0291391      -0.154784      -0.654685        -0.5089        3.42749        5.15715   -1.59858e+18
     0.0997973              1      0.0102402      0.0533222    3.02907e-06    1.43381e-10    4.56913e-10    6.24963e-09    7.32738e-06    4.43864e-11    4.43456e-11     1.0222e-07    1.15563e-09    2.29334e-05     2.3058e-06      0.0160313     0.00027138      0.0190863     0.00070729      0.0118734     0.00146317      0.0170534    3.90541e-05    0.000450613     0.00034806     0.00260704      0.0230112      0.0253929       0.532768       0.285299       -2.72778        12.8355   -0.000369208    -2.0774e-10   -0.000287842   -2.90629e-08    -0.00160863    2.67099e-10   -3.89736e-07   -3.04955e-05    4.98286e-07       0.317122      -0.360103        57.6144       -66.6489        13.2629       -17.6484         2.7595       -4.80351        -1.1918      -0.458632     -0.0126637     -0.0495271     -0.0828846       -0.40305      -0.395127        4.53933        3.45592    3.40036e+18
     0.0998124              1      0.0102411      0.0533432     3.0178e-06    1.43369e-10    4.55258e-10    6.24932e-09    7.30299e-06    4.44007e-11    4.43614e-11    1.01908e-07    1.15639e-09    2.28637e-05    2.29949e-06      0.0159891    0.000270748      0.0190437    0.000705931      0.0118518     0.00146095      0.0170293    3.90109e-05     0.00045016    0.000347817     0.00260548      0.0230045      0.0253881       0.532831       0.285362       -14.2947        59.0367     0.00102777    6.27425e-10    -0.00151067   -1.74962e-08    -0.00198562   -8.06685e-10   -2.16264e-06   -7.75617e-05    2.54932e-06         1.6432       -1.84349        306.572       -341.537        79.1884       -90.0039        19.8788       -24.0524       0.457467       -2.35447      0.0620771      -0.200041      0.0407253      -0.455889      -0.222462        2.58355        5.50361    2.44857e+19
     0.0998124              1      0.0102411      0.0533427     3.0178e-06    1.43369e-10    4.55259e-10    6.24932e-09    7.30299e-06    4.44007e-11    4.43613e-11    1.01908e-07    1.15638e-09    2.28636e-05    2.29947e-06      0.0159891    0.000270746      0.0190438    0.000705925      0.0118518     0.00146094      0.0170294    3.90105e-05     0.00045016    0.000347814     0.00260549      0.0230044      0.0253882        0.53283       0.285364       0.497414      -0.373359   -0.000718026   -1.39194e-09   -1.98768e-05   -5.05942e-08    -0.00158048    1.78964e-09   -2.80386e-08   -1.89676e-05    1.08603e-07     -0.0532172       0.055112       -12.4268        10.6303       -5.42658        2.79051       -2.12753       0.573929       -1.68551      0.0727167     -0.0331053     -0.0106106      -0.108942      -0.462236      -0.298725        3.60859         4.7804   -1.97974e+18
     0.0998123              0      0.0102411      0.0533424    3.01787e-06    1.43369e-10    4.55269e-10    6.24933e-09    7.30313e-06    4.44006e-11    4.43612e-11     1.0191e-07    1.15638e-09     2.2864e-05     2.2995e-06      0.0159894    0.000270749       0.019044    0.000705932      0.0118519     0.00146095      0.0170295    3.90107e-05    0.000450162    0.000347815      0.0026055      0.0230044      0.0253883       0.532829       0.285364       0.273476       0.613389   -0.000708901   -3.99348e-10   -2.68761e-05   -2.82076e-08    -0.00158808    5.13453e-10    3.12954e-08   -1.98617e-05    5.80002e-09     -0.0253765      0.0236358       -7.05837         4.6933       -4.01757        1.24787       -1.78261       0.189601       -1.66409      0.0420923     -0.0330723      -0.009168      -0.109788      -0.366674      -0.387308        4.79007        3.58293   -1.68757e+18
     0.0998123              0      0.0102411      0.0533424    3.01787e-06    1.43369e-10    4.55269e-10    6.24933e-09    7.30313e-06    4.44006e-11    4.43612e-11     1.0191e-07    1.15638e-09     2.2864e-05     2.2995e-06      0.0159894    0.000270749       0.019044    0.000705932      0.0118519     0.00146095      0.0170295    3.90107e-05    0.000450162    0.000347815      0.0026055      0.0230044      0.0253883       0.532829       0.285364      0.0822057        1.37588   -0.000926253    -3.9929e-10    0.000224122   -2.72934e-08     -0.0016072    5.13377e-10    1.61408e-08   -1.98774e-05    2.21091e-08     -0.0100366     0.00616972       -1.90726       -1.02306       -3.82211        1.04418        -1.7686       0.180095       -1.65952      0.0373586     -0.0330214    -0.00921088      -0.109749      -0.366853      -0.387056        4.78858        3.58434   -1.33019e+18
     0.0998123              0      0.0102411      0.0533424    3.01786e-06    1.43369e-10    4.55165e-10    6.24933e-09    7.30312e-06    4.44006e-11    4.43613e-11     1.0191e-07    1.15638e-09    2.28639e-05    2.29959e-06      0.0159894    0.000270767       0.019044    0.000705937      0.0118519     0.00146095      0.0170295    3.90108e-05    0.000450162    0.000347815      0.0026055      0.0230044      0.0253883       0.532829       0.285364       -635.296        2534.29      -0.722946   -2.04659e-10       0.834014    3.00958e-06     -0.0651143    2.63138e-10   -5.03259e-05   -7.18848e-05    5.41992e-05        50.9474       -58.0144        17109.5       -18990.1        645.461       -675.599        44.7443       -31.3995        13.5142       -15.6877       0.136078       -0.15166      0.0206328      -0.962129       0.450726      -0.151948        8.26606    1.18568e+21
     0.0998123              0      0.0102411      0.0533424    3.01786e-06    1.43369e-10    4.55217e-10    6.24933e-09    7.30313e-06    4.44006e-11    4.43612e-11     1.0191e-07    1.15638e-09     2.2864e-05    2.29954e-06      0.0159894    0.000270758       0.019044    0.000705934      0.0118519     0.00146095      0.0170295    3.90108e-05    0.000450162    0.000347815      0.0026055      0.0230044      0.0253883       0.532829       0.285364       -317.515        1267.47      -0.361832   -3.02002e-10       0.416998     1.4907e-06     -0.0333516    3.88293e-10   -2.51476e-05   -4.58736e-05    2.71028e-05        25.4613       -28.9957        8551.34       -9492.84        320.726       -337.179        21.4811       -15.6051        5.92512        -7.8229      0.0515038     -0.0804147     -0.0445768      -0.664405      0.0317141        2.31903        5.92452    5.92003e+20
     0.0998124              0      0.0102411      0.0533425    3.01782e-06    1.43369e-10    4.55261e-10    6.24933e-09    7.30303e-06    4.44006e-11    4.43612e-11    1.01908e-07    1.15638e-09    2.28637e-05    2.29947e-06      0.0159892    0.000270746      0.0190438    0.000705926      0.0118518     0.00146094      0.0170294    3.90105e-05     0.00045016    0.000347814     0.00260549      0.0230044      0.0253882        0.53283       0.285364       -6.56459        27.5847    -0.00146902   -7.54244e-09    0.000874744   -1.64151e-07    -0.00167706    9.69742e-09   -9.92117e-07   -2.13885e-05     1.4037e-06       0.680982      -0.784968        136.716       -154.699        36.2489       -43.5576        9.30601       -10.8112      -0.121058       -1.46065      0.0723989      -0.179012      0.0502786      -0.988565       0.585845        1.85426        6.06958    1.12785e+19
      0.099813              0      0.0102411      0.0533434    3.01735e-06    1.43369e-10    4.55193e-10    6.24932e-09    7.30201e-06    4.44012e-11    4.43619e-11    1.01895e-07    1.15641e-09    2.28609e-05    2.29921e-06      0.0159875     0.00027072      0.0190421     0.00070587      0.0118509     0.00146085      0.0170284    3.90087e-05    0.000450142    0.000347804     0.00260543      0.0230041      0.0253881       0.532832       0.285367      -0.012018        1.65737   -0.000720562   -1.84475e-09   -1.40895e-06   -7.09707e-08    -0.00157492    2.37183e-09   -2.45892e-09   -2.08975e-05    1.09325e-07    -0.00313374    -0.00316666       -2.23428      -0.529402       -2.63244       -0.26285       -1.30202      -0.241284       -1.69394      -0.009317     -0.0291047     -0.0264398     -0.0741013      -0.569014      0.0714983        1.69454        6.20142   -1.11027e+18
