          time          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.52        7189.04       0.973844    2.78302e-09       -1.12094    0.000704939      0.0795708   -3.57815e-09     -0.0116696   -0.000126569      0.0125571         133.67       -152.237        48682.9       -54029.4        1727.36       -1792.23        114.963       -74.3765        32.0627       -34.0959       0.287999      -0.200947       0.124772       -1.40488        1.37142       -8.05433        12.8196    3.36531e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.54        7189.11       0.973845    2.80185e-09       -1.12094    0.000704941      0.0795708   -3.60236e-09     -0.0116696   -0.000126575      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.25        115.672       -75.1191        32.0722       -34.0946       0.287935      -0.200786       0.124641       -1.40222        1.36884       -8.02786        12.7925    3.36534e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973844    2.77366e-09       -1.12094    0.000704938      0.0795709   -3.56611e-09     -0.0116696   -0.000126566      0.0125571         133.67       -152.237        48682.9       -54029.5        1727.36       -1792.26        115.338       -74.7336        32.0091       -34.0518       0.289658      -0.201027       0.124836       -1.40621        1.37271       -8.06754        12.8332    3.36533e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80421e-09       -1.12094    0.000704941      0.0795707   -3.60539e-09     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.24        115.333       -74.7399        32.1026       -34.1404       0.288165      -0.200764       0.124624       -1.40189        1.36852       -8.02455        12.7891    3.36533e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.80348e-09       -1.12094    0.000704941      0.0795708   -3.60445e-09     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.25        115.333       -74.7405        32.0628       -34.0949        0.28095      -0.195309        0.12463         -1.402        1.36862       -8.02558        12.7902    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845     2.8037e-09       -1.12094    0.000704941      0.0795708   -3.60473e-09     -0.0116696   -0.000126576      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.25        115.333       -74.7405        32.0613       -34.0951       0.293043      -0.209823       0.128289       -1.40196        1.36859       -8.02527        12.7899    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.08       0.973845    2.79962e-09       -1.12094     0.00070494      0.0795708   -3.59949e-09     -0.0116696   -0.000126575      0.0125571         133.67       -152.236        48682.9       -54029.4        1727.35       -1792.25        115.334        -74.741        32.0615       -34.0953       0.287943       -0.19722       0.113796       -1.39489        1.36915       -8.03102        12.7958    3.36532e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.54        7189.09       0.973844    2.76529e-09       -1.12094    0.000704937      0.0795709   -3.55535e-09     -0.0116696   -0.000126563      0.0125571         133.67       -152.237        48682.9       -54029.5        1727.36       -1792.27        115.339       -74.7451        32.0635       -34.0965       0.288058      -0.201094        0.13209       -1.48157        1.44161       -8.07938        12.8454    3.36535e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.53        7189.09       0.973844     2.7583e-09       -1.12094    0.000704936       0.079571   -3.54636e-09     -0.0116696   -0.000126561      0.0125571         133.67       -152.237          48683       -54029.5        1727.37       -1792.27        115.341       -74.7459        32.0639       -34.0968       0.288082      -0.201155        0.12494       -1.34194        1.27862       -8.05928        12.8555    3.36533e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.63        7189.33       0.973817    1.88493e-09       -1.12091    0.000704852      0.0795748   -2.42346e-09     -0.0116699   -0.000126273      0.0125576        133.675       -152.243        48684.2       -54030.9        1727.77       -1792.75        115.489       -74.8504        32.1142       -34.1282       0.291019      -0.208557       0.130928       -1.53198        1.52306       -10.0273        14.8065    3.36574e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.57        7189.22       0.973829       2.28e-09       -1.12093     0.00070489      0.0795731   -2.93141e-09     -0.0116698   -0.000126403      0.0125574        133.673        -152.24        48683.6       -54030.3        1727.59       -1792.53        115.421       -74.8028        32.0914        -34.114       0.289687      -0.205205       0.128213       -1.47614        1.44043       -8.09101        12.8619    3.36543e+21
     0.0997387      0.0101095      0.0507097    2.81818e-06    1.43236e-10     4.2126e-10      2.841e-08    6.87236e-06    4.42571e-11     1.9743e-10    9.42215e-08    5.04591e-09    2.18792e-05    2.08343e-06      0.0158758    0.000253698      0.0190014    0.000664899      0.0118438     0.00138647      0.0171143    3.63664e-05    0.000445877    0.000330166      0.0026128      0.0223339      0.0258389       0.526496       0.294913       -1802.18        7188.11       0.973943     6.0563e-09       -1.12103    0.000705251      0.0795563   -7.78665e-09     -0.0116684   -0.000127623      0.0125553        133.651       -152.213        48677.8       -54023.7        1725.68        -1790.3         114.73       -74.2949        31.8656       -33.9688       0.276495      -0.172472       0.101275       -0.94597       0.923018       -3.49848        8.15499    3.36412e+21
