          time       sdc-iter          X(h1)         X(he4)         X(c12)         X(c14)         X(n13)         X(n14)         X(o16)         X(o18)         X(f18)        X(ne20)        X(ne21)        X(mg24)        X(al27)        X(si28)         X(p31)         X(s32)        X(cl35)        X(ar36)         X(k39)        X(ca40)        X(sc43)        X(ti44)         X(v47)        X(cr48)        X(mn51)        X(fe52)        X(co55)        X(ni56)       dXdt(h1)      dXdt(he4)      dXdt(c12)      dXdt(c14)      dXdt(n13)      dXdt(n14)      dXdt(o16)      dXdt(o18)      dXdt(f18)     dXdt(ne20)     dXdt(ne21)     dXdt(mg24)     dXdt(al27)     dXdt(si28)      dXdt(p31)      dXdt(s32)     dXdt(cl35)     dXdt(ar36)      dXdt(k39)     dXdt(ca40)     dXdt(sc43)     dXdt(ti44)      dXdt(v47)     dXdt(cr48)     dXdt(mn51)     dXdt(fe52)     dXdt(co55)     dXdt(ni56)          de/dt
     0.0997634              0      0.0101725      0.0516437    2.97075e-06    1.43201e-10    4.47394e-10    5.19074e-09    7.20249e-06    4.41949e-11    3.63501e-11    9.94197e-08    9.32564e-10    2.27186e-05    2.20723e-06      0.0161679    0.000264004      0.0192673    0.000688918       0.011977     0.00142868      0.0172275    3.77168e-05    0.000451045    0.000338896     0.00262296      0.0226425      0.0257139       0.528442       0.290878     -0.0777348        2.59451   -0.000383112    1.48689e-09   -7.41375e-07   -1.72789e-06     -0.0017533   -1.91171e-09   -7.88683e-09    -6.8326e-05    2.60104e-06      0.0217874     -0.0065521      -0.970776      -0.919878       0.179988        -1.9882      -0.820674       -3.16584       -1.33621     -0.0777681      0.0133677      -0.125349      0.0613357      -0.231008      -0.143845        5.45421        1.54085   -2.11401e+18
     0.0997645              0      0.0101726      0.0516452    2.97002e-06      1.432e-10    4.47288e-10    5.19164e-09    7.20092e-06    4.41958e-11    3.63575e-11       9.94e-08    9.32774e-10    2.27141e-05    2.20684e-06      0.0161651    0.000263965      0.0192645    0.000688833      0.0119755     0.00142854      0.0172258    3.77142e-05    0.000451015    0.000338881     0.00262285      0.0226421      0.0257135       0.528447       0.290882      0.0125939        2.26532   -0.000422954   -8.92639e-10   -6.33747e-06   -1.50687e-07    -0.00169006    1.14768e-09    -4.7627e-08   -2.45311e-05    2.81596e-07      0.0055391    -0.00640552      -0.312961       -1.26368       -2.12143       -0.39564       -1.99128      -0.298361       -2.32192     -0.0125917      -0.040442     -0.0221318     -0.0819774        -0.2472      -0.259244        4.29877        2.79519   -2.32427e+18
     0.0997751              0      0.0101733        0.05166    2.96301e-06    1.43193e-10    4.46266e-10    5.20043e-09    7.18566e-06    4.42051e-11    3.64291e-11    9.92095e-08    9.34805e-10    2.26703e-05    2.20311e-06      0.0161377     0.00026358      0.0192367    0.000688005      0.0119614     0.00142719        0.01721    3.76891e-05    0.000450726    0.000338741     0.00262184      0.0226384      0.0257102       0.528492       0.290918        -4.9841        21.9956    9.88388e-06    5.07396e-11   -0.000572301   -4.96268e-07    -0.00147541   -6.52328e-11   -5.25543e-06   -3.56887e-05    6.87574e-06       0.554296      -0.627276        106.512       -120.361        26.4425       -31.8796        6.22804       -8.41111      -0.761251      -0.854699     0.00189237      -0.078364     -0.0581751      -0.409699      -0.373463        4.27911        2.78797    7.17892e+18
     0.0997922              0      0.0101743      0.0516839    2.95196e-06    1.43181e-10    4.44656e-10     5.2145e-09    7.16167e-06    4.42199e-11    3.65438e-11      9.891e-08     9.3806e-10     2.2601e-05    2.19722e-06      0.0160942    0.000262973      0.0191928    0.000686703      0.0119391     0.00142507      0.0171849    3.76499e-05    0.000450267    0.000338521     0.00262023      0.0226325      0.0257047       0.528565       0.290972       -19.2157        79.0333     0.00164975    3.21038e-09     -0.0020832   -1.77336e-06    -0.00177666   -4.12763e-09   -2.00474e-05   -8.78232e-05    2.60486e-05        2.12546       -2.39311        413.743       -459.923        108.121       -121.654        27.4542       -31.7793        1.54437       -3.25246      0.0947118      -0.259321       0.108028      -0.333571      -0.156595        4.80245        1.94225    3.28883e+19
     0.0997922              0      0.0101745       0.051686    2.95237e-06    1.43181e-10    4.44714e-10    5.21448e-09    7.16256e-06    4.42197e-11     3.6544e-11    9.89226e-08    9.38082e-10    2.26035e-05    2.19754e-06      0.0160953    0.000263002      0.0191939     0.00068677      0.0119396     0.00142518      0.0171854    3.76529e-05    0.000450279    0.000338541     0.00262025      0.0226332      0.0257043        0.52857       0.290961       -1.29939        7.43503   -0.000809676    2.64548e-09    0.000204969    1.60927e-08    -0.00133769   -3.40133e-09   -8.83859e-07   -1.78868e-05    1.00703e-06       0.132686      -0.158046        28.2732       -34.1746        5.98016       -9.47783        1.07248       -2.45844       -1.15871      -0.251507     -0.0147216     -0.0258976     -0.0742784     -0.0815501      -0.483653        8.28914       -1.52213    2.90222e+17
     0.0997922              0      0.0101743      0.0516839    2.95196e-06    1.43181e-10    4.44656e-10     5.2145e-09    7.16167e-06    4.42199e-11    3.65438e-11      9.891e-08     9.3806e-10     2.2601e-05    2.19722e-06      0.0160942    0.000262973      0.0191928    0.000686703      0.0119391     0.00142507      0.0171849    3.76499e-05    0.000450267    0.000338521     0.00262023      0.0226325      0.0257047       0.528565       0.290972       -19.2157        79.0333     0.00164975    3.21039e-09     -0.0020832   -1.77336e-06    -0.00177666   -4.12763e-09   -2.00474e-05   -8.78232e-05    2.60486e-05        2.12546       -2.39311        413.743       -459.923        108.121       -121.654        27.4542       -31.7793        1.54437       -3.25246      0.0947118      -0.259321       0.108028      -0.333571      -0.156595        4.80245        1.94225    3.28883e+19
     0.0997922              0      0.0101743      0.0516836    2.95198e-06    1.43181e-10    4.44659e-10     5.2145e-09    7.16172e-06    4.42199e-11    3.65438e-11    9.89102e-08    9.38059e-10    2.26011e-05    2.19721e-06      0.0160943    0.000262972      0.0191929      0.0006867      0.0119391     0.00142506       0.017185    3.76496e-05    0.000450267    0.000338519     0.00262023      0.0226324      0.0257047       0.528564       0.290973      0.0393757        1.64803   -0.000649532   -9.73103e-10    8.54439e-06   -3.01875e-08    -0.00138968    1.25114e-09   -1.93437e-08   -1.71938e-05    6.78489e-08    -0.00218109    -0.00265431       -2.05966       -0.58347       -2.41492      -0.259692       -1.25192      -0.163087       -1.45124     -0.0140308     -0.0256776     -0.0144267     -0.0918862      -0.343405      -0.302056        4.24955         3.0454   -1.53865e+18
     0.0997633              1      0.0101725      0.0516436    2.97083e-06    1.43201e-10    4.47406e-10    5.19064e-09    7.20266e-06    4.41948e-11    3.63493e-11    9.94218e-08    9.32544e-10    2.27192e-05    2.20727e-06      0.0161683    0.000264009      0.0192676    0.000688928      0.0119771     0.00142869      0.0172276    3.77171e-05    0.000451048    0.000338897     0.00262297      0.0226425      0.0257139       0.528441       0.290878        2.36432       -7.64752   -0.000918274    -1.0761e-09    0.000243726    1.74398e-07     -0.0013636    1.38356e-09      2.281e-06   -9.15123e-06   -2.92277e-06      -0.257354        0.28429        -52.022        54.5939       -15.7303        14.3489       -4.73241        3.62917       -1.83976       0.382864     -0.0414978      0.0177313      -0.118839      -0.294376      -0.372236        4.73998        2.69728   -5.74728e+18
     0.0997633              1      0.0101725      0.0516436    2.97083e-06    1.43201e-10    4.47406e-10    5.19064e-09    7.20266e-06    4.41948e-11    3.63493e-11    9.94218e-08    9.32544e-10    2.27192e-05    2.20727e-06      0.0161683    0.000264009      0.0192676    0.000688928      0.0119771     0.00142869      0.0172276    3.77171e-05    0.000451048    0.000338897     0.00262297      0.0226425      0.0257139       0.528441       0.290878        1.24733       -3.19373    9.89654e-05   -1.07219e-09   -0.000928415    2.08591e-07    -0.00127728    1.37853e-09    1.69903e-06   -9.24616e-06   -2.29509e-06      -0.165229       0.179383        -21.871        21.1339       -14.6555        13.2347       -4.65463        3.57598       -1.81939       0.362098     -0.0412841      0.0175537      -0.118656      -0.295223      -0.371021        4.73236        2.70451   -3.66074e+18
     0.0997633              1      0.0101725      0.0516436    2.97083e-06    1.43201e-10    4.47685e-10    5.19064e-09    7.20266e-06    4.41948e-11    3.63519e-11    9.94218e-08     9.3254e-10    2.27189e-05     2.2076e-06      0.0161682    0.000264072      0.0192676    0.000688944      0.0119771      0.0014287      0.0172276    3.77175e-05    0.000451048    0.000338897     0.00262297      0.0226425      0.0257139       0.528441       0.290878       -2122.34        8464.23        1.93405    6.36883e-09       -2.22937    6.52162e-05       0.162834   -8.18849e-09    -0.00110473   -0.000189722     0.00119103        174.981       -199.267        57300.5       -63592.2        2028.75          -2105        143.229       -97.5561        36.9177       -39.1174       0.365057      -0.320049       0.228692       -1.90568        1.94015       -9.75047        16.4466    3.96303e+21
     0.0997633              1      0.0101725      0.0516436    2.97083e-06    1.43201e-10    4.47545e-10    5.19064e-09    7.20266e-06    4.41948e-11    3.63506e-11    9.94218e-08    9.32542e-10     2.2719e-05    2.20744e-06      0.0161682     0.00026404      0.0192676    0.000688936      0.0119771      0.0014287      0.0172276    3.77173e-05    0.000451048    0.000338897     0.00262297      0.0226425      0.0257139       0.528441       0.290878       -1059.99        4228.31       0.966568    2.64638e-09       -1.11457    3.26954e-05      0.0807357   -3.40248e-09   -0.000551226    -9.9437e-05    0.000594054        87.3622       -99.4915        28624.3       -31768.9        1006.51       -1045.33        69.2485       -46.9636         17.539       -19.3674        0.16178      -0.151159      0.0549272       -1.10003        0.78396       -2.50527        9.57198    1.97865e+21
     0.0997633              1      0.0101725      0.0516436    2.97082e-06    1.43201e-10    4.47405e-10    5.19065e-09    7.20264e-06    4.41948e-11    3.63494e-11    9.94217e-08    9.32543e-10    2.27191e-05    2.20728e-06      0.0161682     0.00026401      0.0192676    0.000688929      0.0119771      0.0014287      0.0172276    3.77171e-05    0.000451048    0.000338897     0.00262297      0.0226425      0.0257139       0.528442       0.290878       -42.9448          172.3     0.00336801    3.75352e-09    -0.00461332   -1.14715e-07     -0.0010798   -4.82595e-09   -4.31505e-05   -6.10291e-05    5.05143e-05        4.72978       -5.37561        927.412       -1032.21        239.934       -269.284         63.812       -64.8658        6.98485       -7.13423        0.20557      -0.318815       0.072464      -0.385236       -0.20305        4.86545        2.40995    7.88784e+19
     0.0997634              1      0.0101725      0.0516437    2.97075e-06    1.43201e-10    4.47394e-10    5.19074e-09    7.20249e-06    4.41949e-11    3.63501e-11    9.94197e-08    9.32564e-10    2.27186e-05    2.20723e-06      0.0161679    0.000264005      0.0192673    0.000688918       0.011977     0.00142868      0.0172275    3.77168e-05    0.000451045    0.000338896     0.00262296      0.0226425      0.0257139       0.528442       0.290878     -0.0797208        2.60627   -0.000382722    1.33797e-09   -7.47556e-07   -1.73005e-06    -0.00175302   -1.72025e-09   -8.06942e-09   -6.81692e-05    2.60449e-06      0.0217624    -0.00661311      -0.944785      -0.937698       0.179717       -1.98878      -0.814238       -3.16801       -1.34878     -0.0783689      0.0137777      -0.126214      0.0646266      -0.233376      -0.113106        5.38503        1.57071   -2.11954e+18
     0.0997645              1      0.0101726      0.0516452    2.97003e-06      1.432e-10    4.47289e-10    5.19163e-09    7.20093e-06    4.41958e-11    3.63574e-11    9.94002e-08    9.32772e-10    2.27142e-05    2.20685e-06      0.0161651    0.000263965      0.0192645    0.000688834      0.0119755     0.00142854      0.0172259    3.77143e-05    0.000451015    0.000338881     0.00262286      0.0226421      0.0257135       0.528447       0.290882     0.00645314        2.25519   -0.000425014   -9.59455e-10   -6.17636e-06   -1.53093e-07    -0.00168729    1.23359e-09   -4.69639e-08   -2.45926e-05    2.84431e-07     0.00539609    -0.00634653      -0.338694       -1.25334       -2.12834      -0.392264       -1.98251      -0.296269       -2.30365     -0.0125757     -0.0406054     -0.0225794     -0.0834517      -0.278496      -0.249487        3.96856        3.15514   -2.26519e+18
     0.0997733              1      0.0101732      0.0516574     2.9642e-06    1.43194e-10     4.4644e-10    5.19894e-09    7.18826e-06    4.42035e-11    3.64169e-11    9.92419e-08    9.34459e-10    2.26778e-05    2.20374e-06      0.0161423    0.000263645      0.0192414    0.000688146      0.0119638     0.00142742      0.0172127    3.76934e-05    0.000450775    0.000338765     0.00262202       0.022639      0.0257107       0.528484       0.290912       -3.47971        15.9164    -0.00018283   -1.98443e-10   -0.000402149   -3.57037e-07    -0.00145268    2.55145e-10   -3.69261e-06   -3.02349e-05     4.8436e-06       0.388027      -0.440574        74.0295       -84.5154        17.7954       -22.4034        3.98076       -5.94078      -0.983462      -0.600785     -0.0071157     -0.0589661     -0.0716855      -0.399718      -0.375679        4.31019        2.85894    4.54829e+18
     0.0997916              1      0.0101743      0.0516823    2.95222e-06    1.43181e-10    4.44695e-10      5.214e-09    7.16225e-06    4.42195e-11    3.65397e-11    9.89166e-08    9.37937e-10    2.26027e-05    2.19732e-06      0.0160954    0.000262984       0.019194    0.000686726      0.0119397     0.00142511      0.0171857    3.76502e-05     0.00045028    0.000338522     0.00262028      0.0226324       0.025705       0.528561       0.290974       -19.5818        80.3354     0.00181755    2.16692e-09    -0.00225828   -1.87065e-06    -0.00182202   -2.78604e-09   -2.06595e-05   -9.09677e-05    2.69087e-05        2.17056        -2.4422        421.132       -468.062        109.958       -123.679        27.8727       -32.3576        1.56014       -3.30712      0.0955447      -0.265437       0.109554      -0.425184     -0.0926186        3.38246        3.59779    3.37854e+19
     0.0997916              1      0.0101742      0.0516819    2.95225e-06    1.43181e-10    4.44699e-10      5.214e-09    7.16231e-06    4.42195e-11    3.65397e-11     9.8917e-08    9.37935e-10    2.26028e-05    2.19731e-06      0.0160955    0.000262984      0.0191941    0.000686725      0.0119398      0.0014251      0.0171857      3.765e-05     0.00045028    0.000338521     0.00262029      0.0226324      0.0257051        0.52856       0.290975        0.46531     -0.0864075   -0.000648615    -1.1855e-09   -6.56008e-07   -2.37923e-08    -0.00139659    1.52422e-09    1.92526e-07   -1.64049e-05   -1.88926e-07     -0.0470438      0.0485411       -11.2773        9.61951       -4.89904        2.47668        -1.9204       0.513416       -1.54136      0.0624938     -0.0294102    -0.00787566     -0.0983027       -0.33765      -0.319175        4.10374        3.27634   -2.26484e+18
     0.0997878              0       0.010174      0.0516769    2.95473e-06    1.43184e-10     4.4506e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65144e-11    9.89844e-08    9.37219e-10    2.26183e-05    2.19865e-06      0.0161052    0.000263121      0.0192039     0.00068702      0.0119447     0.00142558      0.0171913     3.7659e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962         2.2047       -6.94748   -0.000899376   -3.72664e-10    0.000232711    1.88727e-07    -0.00135516    4.79143e-10    2.25439e-06   -9.63886e-06   -2.91322e-06      -0.237918       0.262472       -48.1509        50.3406       -14.7338        13.2831       -4.48817        3.36156       -1.81951       0.363703     -0.0415024      0.0191344      -0.119227      -0.222355      -0.436895        5.54899        1.81555   -5.54375e+18
     0.0997878              0       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45061e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65144e-11    9.89844e-08    9.37219e-10    2.26183e-05    2.19865e-06      0.0161052    0.000263121      0.0192039     0.00068702      0.0119447     0.00142558      0.0171913     3.7659e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962        1.13291       -2.67392    0.000110926   -3.69497e-10   -0.000931487    2.23873e-07    -0.00126937    4.75072e-10     1.6553e-06   -9.73004e-06     -2.267e-06      -0.149415        0.16169       -19.2241        18.2392       -13.6986        12.2097       -4.41311        3.31019       -1.79941       0.343192     -0.0412905       0.018958      -0.119047      -0.223193      -0.435697        5.54147        1.82269   -3.54161e+18
     0.0997878              0       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45338e-10    5.21089e-09    7.16769e-06    4.42162e-11    3.65171e-11    9.89844e-08    9.37216e-10    2.26181e-05    2.19896e-06      0.0161051    0.000263181      0.0192039    0.000687036      0.0119447     0.00142559      0.0171913    3.76595e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -2038.64        8130.49        1.92285    5.65559e-09       -2.21655     6.7112e-05       0.162008   -7.27147e-09    -0.00113849   -0.000183255     0.00122757        168.283       -191.639        55032.3       -61075.1        1956.46       -2030.77         138.44        -94.461        36.4434       -38.6918       0.361911      -0.316654       0.222566       -1.81827        1.84443       -8.76771        15.4114    3.80667e+21
     0.0997878              0       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45199e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65157e-11    9.89844e-08    9.37217e-10    2.26182e-05     2.1988e-06      0.0161052    0.000263151      0.0192039    0.000687028      0.0119447     0.00142559      0.0171913    3.76593e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -1018.22        4061.78       0.960978    2.64147e-09       -1.10816    3.36504e-05      0.0803268   -3.39617e-09    -0.00056812   -9.64474e-05    0.000612331        84.0229       -95.6886        27492.2       -30512.4        970.864       -1008.74        66.9763       -45.5498         17.312       -19.1641       0.160205       -0.14876      0.0516698       -1.02032       0.703772       -1.60938        8.61352    1.90057e+21
     0.0997878              0       0.010174      0.0516769    2.95472e-06    1.43184e-10     4.4506e-10     5.2109e-09    7.16768e-06    4.42162e-11    3.65145e-11    9.89843e-08    9.37218e-10    2.26183e-05    2.19865e-06      0.0161051    0.000263122      0.0192039    0.000687021      0.0119447     0.00142559      0.0171913    3.76591e-05    0.000450382    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -40.8956        163.886     0.00330349   -2.46336e-09     -0.0045346   -3.38433e-07    -0.00107166    3.16718e-09   -4.39177e-05    -6.0086e-05     5.1745e-05        4.49657       -5.11055        880.373       -979.998        228.777       -256.906        61.1804       -62.2678        6.79619       -6.98724       0.221946      -0.353851       0.112342      -0.759298       0.255938        1.53278         5.6481    7.53888e+19
     0.0997879              0       0.010174      0.0516771    2.95464e-06    1.43184e-10    4.45048e-10      5.211e-09    7.16752e-06    4.42163e-11    3.65152e-11    9.89822e-08    9.37241e-10    2.26178e-05     2.1986e-06      0.0161048    0.000263116      0.0192036     0.00068701      0.0119446     0.00142557      0.0171911    3.76588e-05    0.000450379     0.00033857     0.00262063      0.0226337      0.0257062       0.528545       0.290962      -0.160293        2.51919   -0.000382594   -2.01996e-09   -8.51594e-07   -1.76693e-06    -0.00173442    2.59709e-09   -8.34639e-10   -6.41467e-05    2.65137e-06      0.0198303    -0.00575338       -1.04423      -0.818423      -0.116421       -1.76398       -0.94038       -2.83758       -1.37252      -0.070679      0.0106818      -0.126621      0.0725375      -0.586725        0.32786       0.292656        6.60303   -1.45335e+18
     0.0997891              0      0.0101741      0.0516787    2.95388e-06    1.43183e-10    4.44937e-10    5.21198e-09    7.16586e-06    4.42173e-11    3.65232e-11    9.89615e-08    9.37467e-10    2.26131e-05     2.1982e-06      0.0161019    0.000263074      0.0192006     0.00068692       0.011943     0.00142542      0.0171894     3.7656e-05    0.000450348    0.000338555     0.00262053      0.0226333      0.0257058        0.52855       0.290966     -0.0141664        2.29948   -0.000428601   -1.06947e-09   -7.02932e-06   -1.47666e-07    -0.00164624    1.37504e-09   -5.53323e-08    -2.3314e-05    2.86054e-07     0.00594142    -0.00723436      -0.210985       -1.42414       -2.06994      -0.435031       -1.87365      -0.291338       -2.24939     -0.0135059     -0.0405029     -0.0215108     -0.0918769      -0.310888      -0.263466        3.23446        3.77985   -2.19684e+18
     0.0997975              0      0.0101746      0.0516904     2.9484e-06    1.43177e-10    4.44138e-10    5.21904e-09    7.15393e-06    4.42246e-11    3.65807e-11    9.88126e-08    9.39097e-10    2.25788e-05    2.19528e-06      0.0160804    0.000262774      0.0191788    0.000686273       0.011932     0.00142437       0.017177    3.76364e-05    0.000450121    0.000338445     0.00261973      0.0226304      0.0257031       0.528586       0.290993       -3.20404        14.8351   -0.000214436   -2.35317e-10   -0.000363834   -3.35498e-07    -0.00140659    3.02555e-10   -3.45585e-06   -2.86605e-05    4.53507e-06       0.356495      -0.405318        68.0472       -77.9135         16.257       -20.6767          3.616       -5.48364      -0.944023      -0.556207    -0.00767228     -0.0551551     -0.0748941      -0.409687      -0.394742        4.27859        2.73734    3.99886e+18
     0.0997975              0      0.0101735      0.0516689    2.94514e-06    1.43175e-10    4.43683e-10    5.21918e-09      7.147e-06    4.42273e-11    3.65799e-11     9.8708e-08    9.38906e-10    2.25577e-05    2.19232e-06      0.0160709    0.000262504      0.0191701    0.000685664      0.0119279     0.00142332      0.0171735    3.76084e-05     0.00045002    0.000338255     0.00261957       0.022623      0.0257068       0.528535       0.291098        6.32735       -29.1809   -0.000498352    -2.3327e-08   -0.000625738   -3.07303e-07    -0.00216014    2.99919e-08    2.62685e-06   -1.49389e-05    -2.6037e-06      -0.856131       0.970387       -156.716        169.482       -43.7836        44.0139       -11.7657        10.1138       -2.77725         0.9307     -0.0607056     -0.0425936       -0.10125       -3.57208        2.41098       -35.3851         49.995   -4.62719e+18
     0.0997975              0      0.0101746      0.0516904     2.9484e-06    1.43177e-10    4.44138e-10    5.21904e-09    7.15393e-06    4.42246e-11    3.65807e-11    9.88126e-08    9.39097e-10    2.25788e-05    2.19528e-06      0.0160804    0.000262774      0.0191788    0.000686273       0.011932     0.00142437       0.017177    3.76364e-05    0.000450121    0.000338445     0.00261973      0.0226304      0.0257031       0.528586       0.290993       -3.20404        14.8351   -0.000214436   -2.35318e-10   -0.000363834   -3.35498e-07    -0.00140659    3.02555e-10   -3.45585e-06   -2.86605e-05    4.53507e-06       0.356495      -0.405318        68.0472       -77.9135         16.257       -20.6767          3.616       -5.48364      -0.944023      -0.556207    -0.00767227     -0.0551551     -0.0748941      -0.409687      -0.394742        4.27859        2.73734    3.99885e+18
     0.0998149              0      0.0101757      0.0517144    2.93712e-06    1.43166e-10    4.42494e-10    5.23365e-09    7.12942e-06    4.42398e-11    3.66996e-11     9.8506e-08    9.42465e-10    2.25079e-05    2.18923e-06       0.016036     0.00026215       0.019134    0.000684934      0.0119091     0.00142218      0.0171514    3.75958e-05    0.000449651    0.000338218     0.00261808      0.0226242      0.0256976       0.528659       0.291051       -17.9733        73.8855     0.00156746    2.09286e-09    -0.00201969   -1.72955e-06    -0.00175554   -2.69082e-09   -1.91746e-05   -8.39036e-05    2.49647e-05        1.98603       -2.23602        386.338       -429.642        100.888       -113.715        25.5828       -29.7464        1.36002       -3.05465      0.0871365      -0.246833      0.0957967      -0.428596     -0.0941305        3.58677        3.32918    3.08821e+19
     0.0997878              1       0.010174      0.0516769    2.95473e-06    1.43184e-10     4.4506e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65144e-11    9.89844e-08    9.37219e-10    2.26183e-05    2.19865e-06      0.0161052    0.000263121      0.0192039     0.00068702      0.0119447     0.00142558      0.0171913     3.7659e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962         2.2047       -6.94748   -0.000899376   -3.72664e-10    0.000232711    1.88727e-07    -0.00135516    4.79143e-10    2.25439e-06   -9.63886e-06   -2.91322e-06      -0.237918       0.262472       -48.1509        50.3406       -14.7338        13.2831       -4.48817        3.36156       -1.81951       0.363703     -0.0415024      0.0191344      -0.119227      -0.222355      -0.436895        5.54899        1.81555   -5.54375e+18
     0.0997878              1       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45061e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65144e-11    9.89844e-08    9.37219e-10    2.26183e-05    2.19865e-06      0.0161052    0.000263121      0.0192039     0.00068702      0.0119447     0.00142558      0.0171913     3.7659e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962        1.13291       -2.67392    0.000110926   -3.69497e-10   -0.000931487    2.23873e-07    -0.00126937    4.75072e-10     1.6553e-06   -9.73004e-06     -2.267e-06      -0.149415        0.16169       -19.2241        18.2392       -13.6986        12.2097       -4.41311        3.31019       -1.79941       0.343192     -0.0412905       0.018958      -0.119047      -0.223193      -0.435697        5.54147        1.82269   -3.54164e+18
     0.0997878              1       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45338e-10    5.21089e-09    7.16769e-06    4.42162e-11    3.65171e-11    9.89844e-08    9.37216e-10    2.26181e-05    2.19896e-06      0.0161051    0.000263181      0.0192039    0.000687036      0.0119447     0.00142559      0.0171913    3.76595e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -2038.64         8130.5        1.92285    5.65557e-09       -2.21656    6.71121e-05       0.162009   -7.27145e-09    -0.00113849   -0.000183256     0.00122757        168.284       -191.639        55032.4       -61075.1        1956.46       -2030.77        138.441       -94.4611        36.4434       -38.6919       0.361912      -0.316655       0.222566       -1.81828        1.84444       -8.76776        15.4115    3.80667e+21
     0.0997878              1       0.010174      0.0516769    2.95473e-06    1.43184e-10    4.45199e-10    5.21089e-09     7.1677e-06    4.42162e-11    3.65157e-11    9.89844e-08    9.37217e-10    2.26182e-05     2.1988e-06      0.0161052    0.000263151      0.0192039    0.000687028      0.0119447     0.00142559      0.0171913    3.76593e-05    0.000450383    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -1018.22        4061.78       0.960978    2.64146e-09       -1.10816    3.36504e-05      0.0803268   -3.39616e-09    -0.00056812   -9.64474e-05    0.000612331        84.0229       -95.6886        27492.2       -30512.4        970.864       -1008.74        66.9764       -45.5498         17.312       -19.1641       0.160205      -0.148761      0.0516699       -1.02032       0.703773        -1.6094        8.61353    1.90057e+21
     0.0997878              1       0.010174      0.0516769    2.95472e-06    1.43184e-10     4.4506e-10     5.2109e-09    7.16768e-06    4.42162e-11    3.65145e-11    9.89843e-08    9.37218e-10    2.26183e-05    2.19865e-06      0.0161052    0.000263122      0.0192039    0.000687021      0.0119447     0.00142559      0.0171913    3.76591e-05    0.000450382    0.000338571     0.00262064      0.0226337      0.0257062       0.528544       0.290962       -40.1429        161.069     0.00324213   -1.57613e-09    -0.00445565   -3.11106e-07    -0.00108641    2.02646e-09   -4.31513e-05   -5.94853e-05    5.08099e-05         4.4186       -5.02123        864.986       -962.873         224.75         -252.4        60.0231       -61.1728        6.61766       -6.86404       0.216897      -0.342039       0.104219      -0.581371      0.0925695        3.37997        3.74274    7.37533e+19
     0.0997879              1       0.010174      0.0516771    2.95465e-06    1.43184e-10    4.45048e-10      5.211e-09    7.16752e-06    4.42163e-11    3.65152e-11    9.89823e-08    9.37241e-10    2.26178e-05     2.1986e-06      0.0161048    0.000263116      0.0192036     0.00068701      0.0119446     0.00142557      0.0171911    3.76588e-05    0.000450379     0.00033857     0.00262063      0.0226337      0.0257062       0.528545       0.290962      -0.168779        2.53418   -0.000384114   -2.35589e-09   -6.25495e-07   -1.77205e-06    -0.00173164    3.02901e-09   -1.71269e-09    -6.3861e-05    2.66007e-06      0.0197082    -0.00588926       -1.01215      -0.848174      -0.109183       -1.77974      -0.916437       -2.84298        -1.3843     -0.0716836      0.0114335      -0.128705      0.0779667      -0.614298       0.394525     -0.0551796        6.90186   -1.41825e+18
     0.0997891              1      0.0101741      0.0516787     2.9539e-06    1.43183e-10    4.44939e-10    5.21196e-09    7.16589e-06    4.42173e-11     3.6523e-11    9.89619e-08    9.37463e-10    2.26132e-05    2.19821e-06      0.0161019    0.000263075      0.0192006    0.000686922      0.0119431     0.00142542      0.0171894    3.76561e-05    0.000450349    0.000338555     0.00262053      0.0226333      0.0257058        0.52855       0.290966     -0.0239783        2.26812   -0.000432641    -1.1725e-09   -6.71859e-06   -1.51609e-07    -0.00164342     1.5075e-09    -5.3445e-08   -2.34651e-05    2.89766e-07     0.00561858    -0.00703847      -0.277832       -1.38687       -2.09084      -0.425101       -1.86317      -0.286993       -2.21556     -0.0132472     -0.0408134     -0.0222957     -0.0949337      -0.369548      -0.251337        2.67039        4.42753   -2.07758e+18
